Index,Open,High,Low,Close,Adj Close,Volume
1970-03-04,1.664063,1.679688,1.664063,1.671875,0.190665,4.8384e6
1970-03-05,1.671875,1.699219,1.671875,1.6875,0.192446,4.912e6
1970-03-06,1.679688,1.679688,1.660156,1.671875,0.190665,4.7808e6
1970-03-09,1.667969,1.667969,1.652344,1.652344,0.188437,7.6992e6
1970-03-10,1.652344,1.691406,1.640625,1.683594,0.192001,5.8784e6
1970-03-11,1.699219,1.71875,1.699219,1.714844,0.195565,3.6384e6
1970-03-12,1.714844,1.714844,1.6875,1.707031,0.194674,2.8416e6
1970-03-13,1.707031,1.707031,1.691406,1.707031,0.194674,2.5824e6
1970-03-16,1.707031,1.707031,1.679688,1.703125,0.194228,2.0288e6
1970-03-17,1.703125,1.707031,1.6875,1.703125,0.194228,1.52e6
1970-03-18,1.703125,1.742188,1.703125,1.71875,0.19601,1.9584e6
1970-03-19,1.71875,1.734375,1.714844,1.71875,0.19601,1.904e6
1970-03-20,1.71875,1.726563,1.710938,1.726563,0.196901,1.2576e6
1970-03-23,1.726563,1.730469,1.710938,1.722656,0.196456,931200.0
1970-03-24,1.726563,1.753906,1.726563,1.75,0.199574,950400.0
1970-03-25,1.753906,1.796875,1.753906,1.789063,0.204029,2.72e6
1970-03-26,1.789063,1.800781,1.78125,1.792969,0.204474,1.9328e6
1970-03-30,1.792969,1.808594,1.785156,1.804688,0.205811,1.5232e6
1970-03-31,1.800781,1.800781,1.785156,1.789063,0.204029,1.728e6
1970-04-01,1.792969,1.800781,1.792969,1.796875,0.20492,1.168e6
1970-04-02,1.796875,1.808594,1.789063,1.796875,0.20492,1.664e6
1970-04-03,1.796875,1.804688,1.78125,1.804688,0.205811,1.2192e6
1970-04-06,1.800781,1.800781,1.78125,1.792969,0.204474,1.1008e6
1970-04-07,1.792969,1.792969,1.75,1.757813,0.200465,2.2176e6
1970-04-08,1.757813,1.761719,1.738281,1.757813,0.200465,902400.0
1970-04-09,1.757813,1.777344,1.757813,1.765625,0.201356,896000.0
1970-04-10,1.765625,1.765625,1.75,1.75,0.199574,944000.0
1970-04-13,1.75,1.757813,1.746094,1.746094,0.199129,1.0816e6
1970-04-14,1.746094,1.75,1.726563,1.746094,0.199129,1.1744e6
1970-04-15,1.746094,1.757813,1.742188,1.75,0.199574,748800.0
1970-04-16,1.75,1.75,1.726563,1.726563,0.196901,1.5776e6
1970-04-17,1.722656,1.722656,1.6875,1.691406,0.192892,2.56e6
1970-04-20,1.6875,1.6875,1.667969,1.679688,0.191555,1.1328e6
1970-04-21,1.6875,1.699219,1.6875,1.695313,0.193337,1.1136e6
1970-04-22,1.695313,1.710938,1.6875,1.703125,0.194228,1.2128e6
1970-04-23,1.703125,1.707031,1.695313,1.703125,0.194228,1.0304e6
1970-04-24,1.703125,1.703125,1.683594,1.699219,0.193783,1.2576e6
1970-04-27,1.699219,1.726563,1.679688,1.679688,0.191555,1.8336e6
1970-04-28,1.679688,1.6875,1.664063,1.675781,0.19111,1.472e6
1970-04-29,1.675781,1.699219,1.667969,1.6875,0.192446,1.9872e6
1970-04-30,1.6875,1.695313,1.667969,1.675781,0.19111,1.9168e6
1970-05-01,1.675781,1.695313,1.667969,1.6875,0.192446,902400.0
1970-05-04,1.6875,1.6875,1.664063,1.679688,0.191555,787200.0
1970-05-05,1.679688,1.683594,1.664063,1.679688,0.191555,1.456e6
1970-05-06,1.679688,1.699219,1.667969,1.699219,0.193783,2.384e6
1970-05-07,1.691406,1.691406,1.667969,1.671875,0.193874,1.168e6
1970-05-08,1.671875,1.675781,1.65625,1.65625,0.192062,1.4848e6
1970-05-11,1.65625,1.660156,1.644531,1.648438,0.191156,1.0784e6
1970-05-12,1.644531,1.644531,1.625,1.640625,0.19025,2.352e6
1970-05-13,1.632813,1.632813,1.605469,1.613281,0.187079,1.5712e6
1970-05-14,1.613281,1.628906,1.609375,1.621094,0.187985,1.6128e6
1970-05-15,1.621094,1.683594,1.617188,1.671875,0.193874,2.16e6
1970-05-18,1.671875,1.691406,1.660156,1.6875,0.195686,1.2704e6
1970-05-19,1.683594,1.683594,1.652344,1.652344,0.191609,2.0768e6
1970-05-20,1.652344,1.65625,1.644531,1.648438,0.191156,1.2256e6
1970-05-21,1.644531,1.644531,1.625,1.640625,0.19025,1.6512e6
1970-05-22,1.640625,1.660156,1.628906,1.644531,0.190703,1.4848e6
1970-05-25,1.640625,1.640625,1.601563,1.601563,0.18572,1.648e6
1970-05-26,1.601563,1.632813,1.597656,1.605469,0.186173,2.1248e6
1970-05-27,1.605469,1.671875,1.605469,1.664063,0.192968,2.3232e6
1970-05-28,1.675781,1.726563,1.675781,1.726563,0.200216,3.8528e6
1970-05-29,1.726563,1.777344,1.707031,1.773438,0.205651,2.0128e6
1970-06-01,1.773438,1.777344,1.734375,1.777344,0.206104,1.824e6
1970-06-02,1.777344,1.785156,1.738281,1.777344,0.206104,2.1792e6
1970-06-03,1.777344,1.777344,1.757813,1.777344,0.206104,1.8176e6
1970-06-04,1.777344,1.777344,1.738281,1.738281,0.201575,2.0288e6
1970-06-05,1.726563,1.726563,1.695313,1.703125,0.197498,1.6928e6
1970-06-08,1.703125,1.726563,1.691406,1.699219,0.197045,1.936e6
1970-06-09,1.699219,1.714844,1.699219,1.703125,0.197498,739200.0
1970-06-10,1.703125,1.707031,1.6875,1.691406,0.196139,1.4976e6
1970-06-11,1.691406,1.699219,1.679688,1.691406,0.196139,1.2288e6
1970-06-12,1.691406,1.703125,1.679688,1.699219,0.197045,688000.0
1970-06-15,1.699219,1.734375,1.6875,1.703125,0.197498,1.0112e6
1970-06-16,1.703125,1.753906,1.699219,1.742188,0.202027,1.1712e6
1970-06-17,1.742188,1.761719,1.738281,1.746094,0.20248,947200.0
1970-06-18,1.746094,1.785156,1.734375,1.765625,0.204745,995200.0
1970-06-19,1.769531,1.804688,1.769531,1.792969,0.207916,1.4368e6
1970-06-22,1.792969,1.792969,1.761719,1.789063,0.207463,1.3696e6
1970-06-23,1.789063,1.800781,1.761719,1.769531,0.205198,1.8016e6
1970-06-24,1.761719,1.761719,1.742188,1.746094,0.20248,2.1216e6
1970-06-25,1.746094,1.765625,1.742188,1.757813,0.203839,1.2128e6
1970-06-26,1.757813,1.757813,1.71875,1.71875,0.19931,1.0752e6
1970-06-29,1.71875,1.730469,1.707031,1.710938,0.198404,1.2224e6
1970-06-30,1.710938,1.722656,1.707031,1.710938,0.198404,998400.0
1970-07-01,1.710938,1.730469,1.695313,1.707031,0.197951,1.3312e6
1970-07-02,1.707031,1.722656,1.707031,1.710938,0.198404,931200.0
1970-07-06,1.699219,1.699219,1.65625,1.671875,0.193874,1.8784e6
1970-07-07,1.671875,1.679688,1.652344,1.667969,0.193421,1.8304e6
1970-07-08,1.667969,1.703125,1.664063,1.699219,0.197045,1.1296e6
1970-07-09,1.703125,1.730469,1.703125,1.710938,0.198404,2.128e6
1970-07-10,1.710938,1.757813,1.710938,1.757813,0.203839,1.5776e6
1970-07-13,1.757813,1.78125,1.757813,1.765625,0.204745,867200.0
1970-07-14,1.765625,1.769531,1.75,1.753906,0.203387,1.0176e6
1970-07-15,1.753906,1.777344,1.746094,1.773438,0.205651,921600.0
1970-07-16,1.773438,1.839844,1.773438,1.839844,0.213352,2.9632e6
1970-07-17,1.847656,1.886719,1.847656,1.859375,0.215617,2.7264e6
1970-07-20,1.859375,1.878906,1.847656,1.867188,0.216523,2.3008e6
1970-07-21,1.867188,1.871094,1.851563,1.863281,0.21607,1.2576e6
1970-07-22,1.84375,1.84375,1.804688,1.832031,0.212446,3.536e6
1970-07-23,1.832031,1.871094,1.824219,1.871094,0.216976,1.8304e6
1970-07-24,1.871094,1.871094,1.855469,1.871094,0.216976,1.0752e6
1970-07-27,1.871094,1.878906,1.867188,1.875,0.217429,1.28e6
1970-07-28,1.875,1.878906,1.867188,1.867188,0.216523,992000.0
1970-07-29,1.867188,1.882813,1.855469,1.882813,0.218335,1.5744e6
1970-07-30,1.882813,1.917969,1.878906,1.90625,0.221053,1.7632e6
1970-07-31,1.910156,1.945313,1.910156,1.9375,0.224676,3.952e6
1970-08-03,1.933594,1.933594,1.890625,1.898438,0.220147,1.3248e6
1970-08-04,1.898438,1.902344,1.875,1.894531,0.219694,1.7056e6
1970-08-05,1.902344,1.929688,1.902344,1.929688,0.223771,1.7024e6
1970-08-06,1.929688,1.941406,1.910156,1.9375,0.228,2.5792e6
1970-08-07,1.945313,2.007813,1.945313,2.007813,0.236274,3.2768e6
1970-08-10,1.996094,1.996094,1.945313,1.949219,0.229379,2.1888e6
1970-08-11,1.941406,1.941406,1.917969,1.941406,0.22846,1.5712e6
1970-08-12,1.945313,1.964844,1.945313,1.957031,0.230298,1.4752e6
1970-08-13,1.957031,1.957031,1.921875,1.925781,0.226621,2.8288e6
1970-08-14,1.925781,1.949219,1.921875,1.941406,0.22846,2.8672e6
1970-08-17,1.941406,1.957031,1.941406,1.953125,0.229839,768000.0
1970-08-18,1.953125,1.996094,1.953125,1.992188,0.234435,1.5584e6
1970-08-19,2.0,2.0625,2.0,2.054688,0.24179,4.928e6
1970-08-20,2.054688,2.058594,2.015625,2.039063,0.239952,2.2624e6
1970-08-21,2.050781,2.082031,2.050781,2.078125,0.244549,3.8112e6
1970-08-24,2.078125,2.117188,2.070313,2.09375,0.246387,4.2432e6
1970-08-25,2.085938,2.085938,2.046875,2.074219,0.244089,2.8416e6
1970-08-26,2.074219,2.078125,2.0625,2.070313,0.243629,3.0432e6
1970-08-27,2.070313,2.070313,2.046875,2.054688,0.24179,2.5856e6
1970-08-28,2.054688,2.074219,2.054688,2.066406,0.243169,1.3248e6
1970-08-31,2.066406,2.066406,2.039063,2.058594,0.24225,1.0784e6
1970-09-01,2.054688,2.054688,2.035156,2.039063,0.239952,1.1264e6
1970-09-02,2.035156,2.035156,2.015625,2.019531,0.237653,1.664e6
1970-09-03,2.027344,2.050781,2.027344,2.046875,0.240871,1.6896e6
1970-09-04,2.046875,2.101563,2.046875,2.09375,0.246387,2.0544e6
1970-09-08,2.085938,2.085938,2.042969,2.042969,0.240411,2.2368e6
1970-09-09,2.042969,2.050781,1.988281,2.039063,0.239952,2.0768e6
1970-09-10,2.039063,2.050781,2.03125,2.039063,0.239952,1.1808e6
1970-09-11,2.039063,2.046875,2.019531,2.023438,0.238113,1.76e6
1970-09-14,2.023438,2.042969,2.007813,2.03125,0.239032,1.8048e6
1970-09-15,2.03125,2.039063,2.0,2.0,0.235355,1.1264e6
1970-09-16,2.0,2.015625,1.988281,2.011719,0.236734,982400.0
1970-09-17,2.023438,2.058594,2.023438,2.046875,0.240871,1.3024e6
1970-09-18,2.046875,2.054688,2.023438,2.027344,0.238573,1.3088e6
1970-09-21,2.027344,2.039063,1.984375,1.984375,0.233516,1.952e6
1970-09-22,1.984375,1.988281,1.957031,1.976563,0.232597,2.2848e6
1970-09-23,1.988281,2.054688,1.988281,2.035156,0.239492,2.7136e6
1970-09-24,2.035156,2.070313,2.035156,2.058594,0.24225,2.1024e6
1970-09-25,2.058594,2.066406,2.050781,2.058594,0.24225,2.08e6
1970-09-28,2.058594,2.074219,2.054688,2.074219,0.244089,1.2288e6
1970-09-29,2.074219,2.09375,2.058594,2.09375,0.246387,2.2432e6
1970-09-30,2.09375,2.113281,2.082031,2.09375,0.246387,1.3728e6
1970-10-01,2.09375,2.097656,2.078125,2.082031,0.245008,1.2384e6
1970-10-02,2.082031,2.117188,2.082031,2.117188,0.249145,1.7888e6
1970-10-05,2.121094,2.167969,2.121094,2.164063,0.254661,2.4736e6
1970-10-06,2.164063,2.191406,2.160156,2.191406,0.257879,2.8672e6
1970-10-07,2.191406,2.195313,2.164063,2.195313,0.258339,1.7952e6
1970-10-08,2.195313,2.199219,2.167969,2.167969,0.255121,2.3072e6
1970-10-09,2.164063,2.164063,2.109375,2.109375,0.248226,1.6544e6
1970-10-12,2.097656,2.097656,2.066406,2.085938,0.245468,1.072e6
1970-10-13,2.085938,2.089844,2.0625,2.082031,0.245008,953600.0
1970-10-14,2.082031,2.113281,2.082031,2.113281,0.248685,940800.0
1970-10-15,2.121094,2.175781,2.121094,2.164063,0.254661,2.304e6
1970-10-16,2.164063,2.1875,2.15625,2.183594,0.25696,2.544e6
1970-10-19,2.183594,2.183594,2.128906,2.128906,0.250524,1.8688e6
1970-10-20,2.128906,2.148438,2.121094,2.140625,0.251903,1.1392e6
1970-10-21,2.144531,2.175781,2.144531,2.148438,0.252823,1.1424e6
1970-10-22,2.148438,2.15625,2.140625,2.152344,0.253282,825600.0
1970-10-23,2.160156,2.183594,2.160156,2.179688,0.2565,1.3728e6
1970-10-26,2.179688,2.1875,2.160156,2.160156,0.254202,1.2352e6
1970-10-27,2.160156,2.171875,2.144531,2.167969,0.255121,1.3472e6
1970-10-28,2.167969,2.175781,2.164063,2.175781,0.25604,1.4944e6
1970-10-29,2.175781,2.183594,2.171875,2.179688,0.2565,1.2064e6
1970-10-30,2.179688,2.1875,2.164063,2.171875,0.255581,2.3712e6
1970-11-02,2.171875,2.175781,2.160156,2.171875,0.255581,1.2192e6
1970-11-03,2.171875,2.1875,2.171875,2.1875,0.257419,1.8656e6
1970-11-04,2.1875,2.199219,2.167969,2.195313,0.262273,2.5504e6
1970-11-05,2.195313,2.195313,2.164063,2.164063,0.258539,1.2608e6
1970-11-06,2.164063,2.164063,2.136719,2.15625,0.257606,1.5456e6
1970-11-09,2.15625,2.175781,2.144531,2.148438,0.256672,2.096e6
1970-11-10,2.148438,2.152344,2.136719,2.144531,0.256206,1.8208e6
1970-11-11,2.152344,2.175781,2.152344,2.160156,0.258072,1.36e6
1970-11-12,2.148438,2.171875,2.148438,2.148438,0.256672,1.2032e6
1970-11-13,2.148438,2.148438,2.121094,2.128906,0.254339,1.7792e6
1970-11-16,2.117188,2.117188,2.082031,2.082031,0.248739,1.7376e6
1970-11-17,2.085938,2.101563,2.085938,2.085938,0.249206,1.0368e6
1970-11-18,2.085938,2.105469,2.082031,2.09375,0.250139,1.808e6
1970-11-19,2.097656,2.136719,2.097656,2.121094,0.253406,1.2608e6
1970-11-20,2.121094,2.160156,2.109375,2.15625,0.257606,1.5936e6
1970-11-23,2.164063,2.179688,2.164063,2.179688,0.260406,1.4848e6
1970-11-24,2.179688,2.222656,2.179688,2.21875,0.265073,3.008e6
1970-11-25,2.222656,2.246094,2.222656,2.234375,0.266939,1.84e6
1970-11-27,2.234375,2.25,2.214844,2.25,0.268806,1.712e6
1970-11-30,2.25,2.273438,2.25,2.261719,0.270206,1.7888e6
1970-12-01,2.261719,2.28125,2.234375,2.242188,0.267873,3.888e6
1970-12-02,2.242188,2.261719,2.195313,2.246094,0.268339,4.5728e6
1970-12-03,2.246094,2.261719,2.234375,2.25,0.268806,2.8768e6
1970-12-04,2.25,2.277344,2.234375,2.277344,0.272073,1.8144e6
1970-12-07,2.277344,2.277344,2.257813,2.261719,0.270206,1.6544e6
1970-12-08,2.261719,2.269531,2.25,2.261719,0.270206,1.4624e6
1970-12-09,2.257813,2.257813,2.222656,2.238281,0.267406,1.5584e6
1970-12-10,2.238281,2.265625,2.234375,2.261719,0.270206,1.5232e6
1970-12-11,2.261719,2.265625,2.253906,2.257813,0.269739,1.5456e6
1970-12-14,2.257813,2.261719,2.234375,2.246094,0.268339,937600.0
1970-12-15,2.246094,2.246094,2.195313,2.195313,0.262273,3.088e6
1970-12-16,2.1875,2.1875,2.109375,2.1875,0.261339,6.0032e6
1970-12-17,2.1875,2.214844,2.183594,2.214844,0.264606,1.6768e6
1970-12-18,2.214844,2.242188,2.207031,2.234375,0.266939,1.5552e6
1970-12-21,2.234375,2.246094,2.226563,2.234375,0.266939,1.2736e6
1970-12-22,2.234375,2.246094,2.222656,2.222656,0.265539,1.7472e6
1970-12-23,2.222656,2.234375,2.210938,2.21875,0.265073,2.2304e6
1970-12-24,2.21875,2.226563,2.203125,2.21875,0.265073,1.1584e6
1970-12-28,2.21875,2.234375,2.214844,2.234375,0.266939,924800.0
1970-12-29,2.234375,2.265625,2.226563,2.265625,0.270673,2.3456e6
1970-12-30,2.265625,2.28125,2.261719,2.28125,0.272539,2.0768e6
1970-12-31,2.28125,2.292969,2.269531,2.292969,0.27394,1.4592e6
1971-01-04,2.292969,2.296875,2.253906,2.269531,0.271139,1.312e6
1971-01-05,2.269531,2.277344,2.257813,2.265625,0.270673,1.1872e6
1971-01-06,2.265625,2.277344,2.25,2.253906,0.269273,1.728e6
1971-01-07,2.253906,2.261719,2.242188,2.25,0.268806,1.1968e6
1971-01-08,2.25,2.25,2.21875,2.21875,0.265073,1.3184e6
1971-01-11,2.195313,2.195313,2.140625,2.1875,0.261339,5.2128e6
1971-01-12,2.1875,2.195313,2.164063,2.171875,0.259473,2.6912e6
1971-01-13,2.164063,2.164063,2.113281,2.121094,0.253406,3.6672e6
1971-01-14,2.121094,2.128906,2.09375,2.128906,0.254339,5.344e6
1971-01-15,2.128906,2.132813,2.109375,2.109375,0.252006,2.6144e6
1971-01-18,2.109375,2.128906,2.105469,2.125,0.253872,2.5888e6
1971-01-19,2.125,2.140625,2.121094,2.136719,0.255272,2.1952e6
1971-01-20,2.140625,2.164063,2.140625,2.152344,0.257139,2.6432e6
1971-01-21,2.152344,2.171875,2.140625,2.167969,0.259006,1.872e6
1971-01-22,2.171875,2.195313,2.171875,2.195313,0.262273,2.1504e6
1971-01-25,2.195313,2.195313,2.175781,2.1875,0.261339,2.8768e6
1971-01-26,2.1875,2.195313,2.175781,2.183594,0.260873,3.3568e6
1971-01-27,2.183594,2.195313,2.171875,2.171875,0.259473,1.7344e6
1971-01-28,2.171875,2.183594,2.152344,2.175781,0.259939,1.4752e6
1971-01-29,2.179688,2.214844,2.179688,2.207031,0.263673,2.9184e6
1971-02-01,2.214844,2.25,2.214844,2.25,0.268806,1.7568e6
1971-02-02,2.25,2.25,2.21875,2.222656,0.265539,1.9392e6
1971-02-03,2.222656,2.222656,2.199219,2.210938,0.264139,2.976e6
1971-02-04,2.199219,2.199219,2.183594,2.195313,0.262273,1.9456e6
1971-02-05,2.195313,2.222656,2.191406,2.210938,0.264139,1.4176e6
1971-02-08,2.210938,2.222656,2.207031,2.21875,0.268489,1.4048e6
1971-02-09,2.21875,2.253906,2.214844,2.242188,0.271325,3.9168e6
1971-02-10,2.242188,2.269531,2.230469,2.265625,0.274161,2.0992e6
1971-02-11,2.265625,2.265625,2.242188,2.246094,0.271798,2.096e6
1971-02-12,2.246094,2.269531,2.246094,2.257813,0.273216,2.6464e6
1971-02-16,2.28125,2.324219,2.28125,2.324219,0.281251,4.7872e6
1971-02-17,2.324219,2.34375,2.304688,2.335938,0.28267,2.4e6
1971-02-18,2.335938,2.339844,2.332031,2.339844,0.283142,1.648e6
1971-02-19,2.335938,2.335938,2.320313,2.328125,0.281724,1.6e6
1971-02-22,2.324219,2.324219,2.308594,2.320313,0.280779,1.7664e6
1971-02-23,2.320313,2.332031,2.3125,2.328125,0.281724,1.84e6
1971-02-24,2.328125,2.332031,2.316406,2.328125,0.281724,2.2976e6
1971-02-25,2.332031,2.382813,2.332031,2.371094,0.286923,2.4608e6
1971-02-26,2.371094,2.371094,2.292969,2.347656,0.284087,3.0304e6
1971-03-01,2.34375,2.34375,2.324219,2.332031,0.282197,1.536e6
1971-03-02,2.332031,2.351563,2.332031,2.34375,0.283615,1.6064e6
1971-03-03,2.34375,2.367188,2.335938,2.359375,0.285505,1.4944e6
1971-03-04,2.359375,2.445313,2.355469,2.429688,0.294014,2.4448e6
1971-03-05,2.429688,2.449219,2.429688,2.441406,0.295432,2.4736e6
1971-03-08,2.441406,2.445313,2.429688,2.4375,0.294959,1.1296e6
1971-03-09,2.429688,2.429688,2.390625,2.402344,0.290705,2.1056e6
1971-03-10,2.375,2.375,2.351563,2.367188,0.286451,2.7456e6
1971-03-11,2.367188,2.390625,2.363281,2.382813,0.288342,1.9072e6
1971-03-12,2.382813,2.386719,2.371094,2.386719,0.288814,870400.0
1971-03-15,2.386719,2.417969,2.375,2.417969,0.292596,1.1072e6
1971-03-16,2.417969,2.449219,2.414063,2.4375,0.294959,2.4288e6
1971-03-17,2.4375,2.441406,2.378906,2.429688,0.294014,3.0784e6
1971-03-18,2.429688,2.4375,2.414063,2.414063,0.292123,1.296e6
1971-03-19,2.414063,2.417969,2.394531,2.402344,0.290705,1.1744e6
1971-03-22,2.402344,2.414063,2.390625,2.40625,0.291178,1.3536e6
1971-03-23,2.40625,2.433594,2.402344,2.425781,0.293541,1.3664e6
1971-03-24,2.417969,2.417969,2.402344,2.417969,0.292596,832000.0
1971-03-25,2.410156,2.410156,2.394531,2.402344,0.290705,2.656e6
1971-03-26,2.402344,2.433594,2.402344,2.425781,0.293541,873600.0
1971-03-29,2.425781,2.445313,2.425781,2.4375,0.294959,1.9776e6
1971-03-30,2.4375,2.46875,2.429688,2.46875,0.298741,2.2016e6
1971-03-31,2.46875,2.496094,2.460938,2.492188,0.301577,2.0928e6
1971-04-01,2.492188,2.5,2.476563,2.484375,0.300632,1.8656e6
1971-04-02,2.484375,2.492188,2.472656,2.480469,0.300159,1.4368e6
1971-04-05,2.484375,2.515625,2.484375,2.511719,0.30394,2.3264e6
1971-04-06,2.511719,2.542969,2.511719,2.523438,0.305359,2.4192e6
1971-04-07,2.523438,2.542969,2.515625,2.515625,0.304413,1.9104e6
1971-04-08,2.519531,2.539063,2.519531,2.539063,0.307249,1.3504e6
1971-04-12,2.539063,2.558594,2.535156,2.558594,0.309613,1.7664e6
1971-04-13,2.558594,2.574219,2.554688,2.554688,0.30914,1.9648e6
1971-04-14,2.554688,2.566406,2.53125,2.539063,0.307249,2.2304e6
1971-04-15,2.539063,2.5625,2.535156,2.554688,0.30914,1.2416e6
1971-04-16,2.554688,2.5625,2.53125,2.539063,0.307249,1.0432e6
1971-04-19,2.539063,2.546875,2.535156,2.542969,0.307722,889600.0
1971-04-20,2.542969,2.550781,2.515625,2.515625,0.304413,1.5872e6
1971-04-21,2.511719,2.511719,2.484375,2.507813,0.303468,1.3824e6
1971-04-22,2.507813,2.519531,2.5,2.519531,0.304886,1.6672e6
1971-04-23,2.519531,2.535156,2.5,2.527344,0.305831,1.6512e6
1971-04-26,2.53125,2.546875,2.53125,2.53125,0.306304,2.4224e6
1971-04-27,2.527344,2.527344,2.492188,2.507813,0.303468,7.7344e6
1971-04-28,2.507813,2.515625,2.492188,2.515625,0.304413,1.4752e6
1971-04-29,2.515625,2.515625,2.503906,2.507813,0.303468,1.6896e6
1971-04-30,2.507813,2.511719,2.488281,2.488281,0.301104,1.1104e6
1971-05-03,2.480469,2.480469,2.4375,2.449219,0.296377,1.408e6
1971-05-04,2.449219,2.457031,2.441406,2.445313,0.295905,1.4656e6
1971-05-05,2.441406,2.441406,2.417969,2.441406,0.295432,2.1568e6
1971-05-06,2.441406,2.445313,2.417969,2.4375,0.298398,2.5568e6
1971-05-07,2.4375,2.449219,2.429688,2.449219,0.299832,1.6672e6
1971-05-10,2.445313,2.445313,2.433594,2.441406,0.298876,1.4304e6
1971-05-11,2.441406,2.449219,2.4375,2.441406,0.298876,2.3808e6
1971-05-12,2.445313,2.46875,2.445313,2.464844,0.301745,1.632e6
1971-05-13,2.460938,2.460938,2.449219,2.449219,0.299832,1.5456e6
1971-05-14,2.449219,2.453125,2.441406,2.453125,0.30031,953600.0
1971-05-17,2.445313,2.445313,2.429688,2.429688,0.297441,1.2e6
1971-05-18,2.429688,2.441406,2.421875,2.429688,0.297441,1.2352e6
1971-05-19,2.429688,2.4375,2.429688,2.4375,0.298398,643200.0
1971-05-20,2.4375,2.449219,2.421875,2.421875,0.296485,1.5616e6
1971-05-21,2.417969,2.417969,2.398438,2.410156,0.29505,2.0608e6
1971-05-24,2.410156,2.414063,2.390625,2.390625,0.292659,1.5328e6
1971-05-25,2.390625,2.390625,2.371094,2.378906,0.291224,1.6672e6
1971-05-26,2.378906,2.378906,2.351563,2.355469,0.288355,1.888e6
1971-05-27,2.351563,2.351563,2.324219,2.335938,0.285964,1.344e6
1971-05-28,2.335938,2.371094,2.332031,2.371094,0.290268,1.0112e6
1971-06-01,2.371094,2.382813,2.355469,2.375,0.290746,1.056e6
1971-06-02,2.375,2.398438,2.371094,2.398438,0.293616,1.2256e6
1971-06-03,2.402344,2.4375,2.402344,2.429688,0.297441,1.5264e6
1971-06-04,2.429688,2.433594,2.40625,2.40625,0.294572,1.2864e6
1971-06-07,2.410156,2.425781,2.410156,2.414063,0.295528,947200.0
1971-06-08,2.414063,2.417969,2.398438,2.398438,0.293616,908800.0
1971-06-09,2.398438,2.425781,2.398438,2.421875,0.296485,899200.0
1971-06-10,2.425781,2.453125,2.425781,2.449219,0.299832,1.2e6
1971-06-11,2.445313,2.445313,2.425781,2.429688,0.297441,1.0624e6
1971-06-14,2.429688,2.433594,2.414063,2.429688,0.297441,828800.0
1971-06-15,2.429688,2.441406,2.40625,2.4375,0.298398,1.76e6
1971-06-16,2.4375,2.453125,2.433594,2.441406,0.298876,1.1424e6
1971-06-17,2.441406,2.441406,2.429688,2.433594,0.297919,2.5632e6
1971-06-18,2.417969,2.417969,2.378906,2.378906,0.291224,3.5328e6
1971-06-21,2.367188,2.367188,2.339844,2.339844,0.286443,2.544e6
1971-06-22,2.339844,2.351563,2.328125,2.328125,0.285008,1.7696e6
1971-06-23,2.328125,2.335938,2.316406,2.324219,0.28453,1.4304e6
1971-06-24,2.324219,2.332031,2.316406,2.332031,0.285486,1.168e6
1971-06-25,2.332031,2.335938,2.324219,2.335938,0.285964,1.1648e6
1971-06-28,2.332031,2.332031,2.320313,2.332031,0.285486,1.152e6
1971-06-29,2.332031,2.351563,2.332031,2.34375,0.286921,2.1952e6
1971-06-30,2.347656,2.371094,2.347656,2.355469,0.288355,1.024e6
1971-07-01,2.355469,2.371094,2.351563,2.367188,0.28979,1.3888e6
1971-07-02,2.367188,2.378906,2.363281,2.378906,0.291224,1.2256e6
1971-07-06,2.378906,2.382813,2.359375,2.371094,0.290268,912000.0
1971-07-07,2.375,2.40625,2.375,2.394531,0.293137,1.0528e6
1971-07-08,2.394531,2.460938,2.394531,2.457031,0.300788,985600.0
1971-07-09,2.457031,2.472656,2.449219,2.457031,0.300788,1.1776e6
1971-07-12,2.457031,2.484375,2.457031,2.476563,0.303179,1.7568e6
1971-07-13,2.476563,2.476563,2.429688,2.429688,0.297441,1.008e6
1971-07-14,2.429688,2.445313,2.417969,2.445313,0.299354,1.6352e6
1971-07-15,2.449219,2.476563,2.449219,2.449219,0.299832,915200.0
1971-07-16,2.449219,2.464844,2.4375,2.441406,0.298876,1.7792e6
1971-07-19,2.441406,2.445313,2.425781,2.445313,0.299354,937600.0
1971-07-20,2.445313,2.457031,2.441406,2.453125,0.30031,1.4432e6
1971-07-21,2.453125,2.464844,2.449219,2.460938,0.301267,1.5584e6
1971-07-22,2.460938,2.476563,2.457031,2.460938,0.301267,1.7088e6
1971-07-23,2.464844,2.484375,2.464844,2.480469,0.303658,1.2416e6
1971-07-26,2.480469,2.488281,2.46875,2.46875,0.302223,1.152e6
1971-07-27,2.46875,2.46875,2.441406,2.441406,0.298876,643200.0
1971-07-28,2.441406,2.441406,2.410156,2.410156,0.29505,838400.0
1971-07-29,2.40625,2.40625,2.375,2.386719,0.292181,1.0816e6
1971-07-30,2.386719,2.394531,2.371094,2.390625,0.292659,940800.0
1971-08-02,2.398438,2.417969,2.398438,2.398438,0.293616,947200.0
1971-08-03,2.394531,2.394531,2.347656,2.355469,0.288355,1.5136e6
1971-08-04,2.355469,2.371094,2.332031,2.335938,0.285964,1.3152e6
1971-08-05,2.335938,2.339844,2.3125,2.316406,0.287224,966400.0
1971-08-06,2.3125,2.3125,2.296875,2.300781,0.285287,832000.0
